Date,Open,High,Low,Close,Volume,Adj Close
2013-04-08,20.00,20.00,20.00,20.00,000,4.00
2013-04-05,20.00,20.00,20.00,20.00,000,4.00
2013-04-04,20.00,20.00,20.00,20.00,000,4.00
2013-04-03,20.00,20.00,20.00,20.00,000,4.00
2013-04-02,20.00,20.00,20.00,20.00,000,4.00
2013-04-01,20.00,20.00,20.00,20.00,000,4.00
2013-03-29,20.00,20.00,20.00,20.00,000,4.00
2013-03-28,20.00,20.00,20.00,20.00,000,4.00
2013-03-27,20.00,20.00,20.00,20.00,000,4.00
2013-03-26,20.00,20.00,20.00,20.00,000,4.00
2013-03-25,20.00,20.00,20.00,20.00,000,4.00
2013-03-22,20.00,20.00,20.00,20.00,000,4.00
2013-03-21,20.00,20.00,20.00,20.00,000,4.00
2013-03-20,20.00,20.00,20.00,20.00,000,4.00
2013-03-19,20.00,20.00,20.00,20.00,000,4.00
2013-03-18,20.00,20.00,20.00,20.00,000,4.00
2013-03-15,20.00,20.00,20.00,20.00,000,4.00
2013-03-14,20.00,20.00,20.00,20.00,000,4.00
2013-03-13,20.00,20.00,20.00,20.00,000,4.00
2013-03-12,20.00,20.00,20.00,20.00,000,4.00
2013-03-11,20.00,20.00,20.00,20.00,000,4.00
2013-03-08,20.00,20.00,20.00,20.00,000,4.00
2013-03-07,20.00,20.00,20.00,20.00,000,4.00
2013-03-06,20.00,20.00,20.00,20.00,000,4.00
2013-03-05,20.00,20.00,20.00,20.00,000,4.00
2013-03-04,20.00,20.00,20.00,20.00,000,4.00
2013-03-01,20.00,20.00,20.00,20.00,000,4.00
2013-02-28,20.00,20.00,20.00,20.00,000,4.00
2013-02-27,20.00,20.00,20.00,20.00,000,4.00
2013-02-26,20.00,20.00,20.00,20.00,000,4.00
2013-02-25,20.00,20.00,20.00,20.00,000,4.00
2013-02-22,20.00,20.00,20.00,20.00,000,4.00
2013-02-21,20.00,20.00,20.00,20.00,000,4.00
2013-02-20,20.00,20.00,20.00,20.00,000,4.00
2013-02-19,20.00,20.00,20.00,20.00,000,4.00
2013-02-18,20.00,20.00,20.00,20.00,000,4.00
2013-02-15,20.00,20.00,20.00,20.00,000,4.00
2013-02-14,20.00,20.00,20.00,20.00,000,4.00
2013-02-13,20.00,20.00,20.00,20.00,000,4.00
2013-02-12,20.00,20.00,20.00,20.00,000,4.00
2013-02-11,20.00,20.00,20.00,20.00,000,4.00
2013-02-08,20.00,20.00,20.00,20.00,000,4.00
2013-02-07,20.00,20.00,20.00,20.00,000,4.00
2013-02-06,20.00,20.00,20.00,20.00,000,4.00
2013-02-05,20.00,20.00,20.00,20.00,000,4.00
2013-02-04,20.00,20.00,20.00,20.00,000,4.00
2013-02-01,20.00,20.00,20.00,20.00,000,4.00
2013-01-31,20.00,20.00,20.00,20.00,000,4.00
2013-01-30,20.00,20.00,20.00,20.00,000,4.00
2013-01-29,20.00,20.00,20.00,20.00,000,4.00
2013-01-28,20.00,20.00,20.00,20.00,000,4.00
2013-01-25,20.00,20.00,20.00,20.00,000,4.00
2013-01-24,20.00,20.00,20.00,20.00,000,4.00
2013-01-23,20.00,20.00,20.00,20.00,000,4.00
2013-01-22,20.00,20.00,20.00,20.00,000,4.00
2013-01-21,20.00,20.00,20.00,20.00,000,4.00
2013-01-18,20.00,20.00,20.00,20.00,000,4.00
2013-01-17,20.00,20.00,20.00,20.00,000,4.00
2013-01-16,20.00,20.00,20.00,20.00,000,4.00
2013-01-15,20.00,20.00,20.00,20.00,000,4.00
2013-01-14,20.00,20.00,20.00,20.00,000,4.00
2013-01-11,20.00,20.00,20.00,20.00,000,4.00
2013-01-10,20.00,20.00,20.00,20.00,000,4.00
2013-01-09,20.00,20.00,20.00,20.00,000,4.00
2013-01-08,20.00,20.00,20.00,20.00,000,4.00
2013-01-07,20.00,20.00,20.00,20.00,000,4.00
2013-01-04,20.00,20.00,20.00,20.00,000,4.00
2013-01-03,20.00,20.00,20.00,20.00,000,4.00
2013-01-02,20.00,20.00,20.00,20.00,000,4.00
